"","country","crop_type","site","colony_code","total_production","queenCocoon_production","wt_change","wt_max","wt_1","wt_2","wt_3","cropland_prop","cropland_prop_centered","pesticideRisk","pesticideRisk_log_centered","MCR","uniqueCompound_count"
"11","CHE","OSR",4,"CHE_OSR_04_B2",1121,31,0.519135201571931,1289,767,1180,1289,0.6162,0.280634601949194,105.815530079435,0.453615161228503,1.00294719814421,7
"12","CHE","OSR",4,"CHE_OSR_04_B3",1077,163,0.759671524503568,1445,676,1283,1445,0.6162,0.280634601949194,105.815530079435,0.453615161228503,1.00294719814421,7
"13","CHE","OSR",5,"CHE_OSR_05_B1",1021,283,0.915665536480237,1599,640,1453,1599,0.5261,-0.135649557179867,235.043753980385,0.683524186097403,1.00077223374461,4
"14","CHE","OSR",5,"CHE_OSR_05_B2",1471,16,0.772268229182064,1446,668,1313,1446,0.5261,-0.135649557179867,235.043753980385,0.683524186097403,1.00077223374461,4
"15","CHE","OSR",5,"CHE_OSR_05_B3",1180,243,0.835923897603194,1661,720,1358,1661,0.5261,-0.135649557179867,235.043753980385,0.683524186097403,1.00077223374461,4
"16","CHE","OSR",6,"CHE_OSR_06_B1",715,56,0.374235804474382,993,683,971,993,0.467,-0.408706092191272,0,-1.55423160911155,0,0
"17","CHE","OSR",6,"CHE_OSR_06_B2",823,54,0.370270859986372,1005,694,1005,878,0.467,-0.408706092191272,0,-1.55423160911155,0,0
"18","CHE","OSR",6,"CHE_OSR_06_B3",1073,99,0.715029891809453,1386,678,1386,1356,0.467,-0.408706092191272,0,-1.55423160911155,0,0
"19","CHE","OSR",7,"CHE_OSR_07_B1",1873,25,0.839316972056191,1456,629,1275,1456,0.51,-0.210035516802264,0.127859498046255,-1.31682652308075,1.67495942440595,4
"20","CHE","OSR",7,"CHE_OSR_07_B2",819,232,0.677729916532618,1416,719,1155,1416,0.51,-0.210035516802264,0.127859498046255,-1.31682652308075,1.67495942440595,4
"21","CHE","OSR",7,"CHE_OSR_07_B3",1098,159,0.780684181740389,1384,634,1317,1384,0.51,-0.210035516802264,0.127859498046255,-1.31682652308075,1.67495942440595,4
"22","CHE","OSR",8,"CHE_OSR_08_B1",1432,147,0.743104807005302,1457,693,1457,1117,0.4339,-0.561636232781416,0.028,-1.48306993535944,1,1
"23","CHE","OSR",8,"CHE_OSR_08_B2",1401,47,0.693895403565297,1337,668,1127,1337,0.4339,-0.561636232781416,0.028,-1.48306993535944,1,1
"24","CHE","OSR",8,"CHE_OSR_08_B3",1287,34,0.498389058724982,1172,712,1162,1172,0.4339,-0.561636232781416,0.028,-1.48306993535944,1,1
"25","CHE","APP",9,"CHE_APP_09_B1",719,4,0.319925401729991,935,679,848,935,0.5121,-0.200333000329777,19592.95938345,1.9584534084568,1.04317462928949,9
"26","CHE","APP",9,"CHE_APP_09_B2",303,36,0,720,720,694,696,0.5121,-0.200333000329777,19592.95938345,1.9584534084568,1.04317462928949,9
"27","CHE","APP",9,"CHE_APP_09_B3",553,84,0.0496413116330012,764,727,758,764,0.5121,-0.200333000329777,19592.95938345,1.9584534084568,1.04317462928949,9
"28","CHE","APP",10,"CHE_APP_10_B1",701,148,0.587786664902119,1287,715,984,1287,0.4356,-0.553781814684641,3.40188044768262,-0.529186394157819,2.76575646153058,9
"29","CHE","APP",10,"CHE_APP_10_B2",852,84,0.54647190081747,1266,733,974,1266,0.4356,-0.553781814684641,3.40188044768262,-0.529186394157819,2.76575646153058,9
"30","CHE","APP",10,"CHE_APP_10_B3",1083,71,0.773082297722861,1549,715,1177,1549,0.4356,-0.553781814684641,3.40188044768262,-0.529186394157819,2.76575646153058,9
"31","CHE","APP",11,"CHE_APP_11_B1",912,14,0.567239713046082,1185,672,1118,1185,0.2439,-1.43948296124448,73.7124989060248,0.349517878918328,1.00433279759459,6
"32","CHE","APP",11,"CHE_APP_11_B2",698,99,0.477026389581574,1086,674,972,1086,0.2439,-1.43948296124448,73.7124989060248,0.349517878918328,1.00433279759459,6
"33","CHE","APP",11,"CHE_APP_11_B3",831,129,0.456538210928162,1195,757,1112,1195,0.2439,-1.43948296124448,73.7124989060248,0.349517878918328,1.00433279759459,6
"34","CHE","APP",13,"CHE_APP_13_B1",929,149,0.730887508542792,1485,715,1159,1485,0.4121,-0.662357594257704,363.072183549717,0.808828193738092,1.00189539258023,4
"35","CHE","APP",13,"CHE_APP_13_B2",697,81,0.548402299019563,1175,679,1027,1175,0.4121,-0.662357594257704,363.072183549717,0.808828193738092,1.00189539258023,4
"36","CHE","APP",13,"CHE_APP_13_B3",1143,44,0.92347209128282,1677,666,1323,1677,0.4121,-0.662357594257704,363.072183549717,0.808828193738092,1.00189539258023,4
"37","CHE","APP",14,"CHE_APP_14_B1",1350,117,0.933813082566357,2015,792,1281,2015,0.4394,-0.53622488011538,169.355252084485,0.589085487264617,1.37601142318644,17
"38","CHE","APP",14,"CHE_APP_14_B2",1138,69,0.497115040527483,1159,705,1159,1153,0.4394,-0.53622488011538,169.355252084485,0.589085487264617,1.37601142318644,17
"39","CHE","APP",14,"CHE_APP_14_B3",1241,58,0.700717239420491,1326,658,1172,1326,0.4394,-0.53622488011538,169.355252084485,0.589085487264617,1.37601142318644,17
"40","CHE","APP",16,"CHE_APP_16_B1",881,225,0.743530308324183,1445,687,1240,1445,0.2627,-1.35262233758603,1226.81584739919,1.15975948780904,1.0612930743374,11
"41","CHE","APP",16,"CHE_APP_16_B2",1032,220,0.681569627217502,1374,695,1356,1374,0.2627,-1.35262233758603,1226.81584739919,1.15975948780904,1.0612930743374,11
"42","CHE","APP",16,"CHE_APP_16_B3",1047,258,0.68117098951323,1411,714,1317,1411,0.2627,-1.35262233758603,1226.81584739919,1.15975948780904,1.0612930743374,11
"43","ESP","OSR",1,"ESP_OSR_01_B1",532,1,0,716,716,600,509,0.6514,0.443267259011825,0.0437375745526839,-1.44964276173691,1,1
"44","ESP","OSR",1,"ESP_OSR_01_B3",396,0,0,723,723,605,529,0.6514,0.443267259011825,0.0437375745526839,-1.44964276173691,1,1
"45","ESP","OSR",2,"ESP_OSR_02_B1",322,19,0,743,743,655,660,0.9432,1.79145502409351,776.732864298196,1.02801166249152,1.00482906118783,5
"46","ESP","OSR",2,"ESP_OSR_02_B2",321,0,0,710,710,636,639,0.9432,1.79145502409351,776.732864298196,1.02801166249152,1.00482906118783,5
"47","ESP","OSR",2,"ESP_OSR_02_B3",459,49,0.037960762239223,698,672,698,632,0.9432,1.79145502409351,776.732864298196,1.02801166249152,1.00482906118783,5
"48","ESP","OSR",3,"ESP_OSR_03_B1",508,44,0.218108741330052,842,677,692,842,0.9279,1.72076526122254,224.885924930403,0.670794534797827,1.1725335658136,10
"49","ESP","OSR",3,"ESP_OSR_03_B2",458,0,0,794,794,638,601,0.9279,1.72076526122254,224.885924930403,0.670794534797827,1.1725335658136,10
"50","ESP","OSR",3,"ESP_OSR_03_B3",390,20,0.100284362625966,786,711,725,786,0.9279,1.72076526122254,224.885924930403,0.670794534797827,1.1725335658136,10
"51","ESP","OSR",4,"ESP_OSR_04_B1",543,19,0,801,801,721,701,0.975,1.9383788449626,247.937235250915,0.698912419233568,1.06062039524002,6
"52","ESP","OSR",4,"ESP_OSR_04_B2",213,0,0,680,680,562,532,0.975,1.9383788449626,247.937235250915,0.698912419233568,1.06062039524002,6
"53","ESP","OSR",4,"ESP_OSR_04_B3",374,31,0,869,869,813,790,0.975,1.9383788449626,247.937235250915,0.698912419233568,1.06062039524002,6
"54","ESP","OSR",5,"ESP_OSR_05_B1",903,2,0.179212622088483,835,698,580,835,0.9385,1.7697398681789,23.0861602856285,0.0157123352210233,1.07185744183275,7
"55","ESP","OSR",5,"ESP_OSR_05_B2",447,0,0,753,753,674,636,0.9385,1.7697398681789,23.0861602856285,0.0157123352210233,1.07185744183275,7
"56","ESP","OSR",5,"ESP_OSR_05_B3",745,1,0,763,763,601,605,0.9385,1.7697398681789,23.0861602856285,0.0157123352210233,1.07185744183275,7
"57","ESP","OSR",7,"ESP_OSR_07_B1",812,1,0.0169385157280414,774,761,670,774,0.9343,1.75033483523393,1275.11285848921,1.17088935143677,1.06259404874101,8
"58","ESP","OSR",7,"ESP_OSR_07_B2",511,0,0,719,719,569,596,0.9343,1.75033483523393,1275.11285848921,1.17088935143677,1.06259404874101,8
"59","ESP","OSR",7,"ESP_OSR_07_B3",371,0,0,751,751,580,625,0.9343,1.75033483523393,1275.11285848921,1.17088935143677,1.06259404874101,8
"60","ESP","OSR",8,"ESP_OSR_08_B1",310,0,0,716,716,603,587,0.9741,1.93422062361724,284.967319285554,0.739023792184497,1.00340605382238,7
"61","ESP","OSR",8,"ESP_OSR_08_B2",378,0,0,735,735,653,585,0.9741,1.93422062361724,284.967319285554,0.739023792184497,1.00340605382238,7
"62","ESP","OSR",8,"ESP_OSR_08_B3",369,0,0,822,822,680,621,0.9741,1.93422062361724,284.967319285554,0.739023792184497,1.00340605382238,7
"63","ESP","APP",9,"ESP_APP_09_B1",413,0,0,756,756,686,658,0.5015,-0.249307607286137,0.134794871794872,-1.30818339351178,1.8775,2
"64","ESP","APP",9,"ESP_APP_09_B2",459,2,0,699,699,629,674,0.5015,-0.249307607286137,0.134794871794872,-1.30818339351178,1.8775,2
"65","ESP","APP",9,"ESP_APP_09_B3",415,0,0,730,730,647,618,0.5015,-0.249307607286137,0.134794871794872,-1.30818339351178,1.8775,2
"66","ESP","APP",10,"ESP_APP_10_B1",514,27,0.167054084663166,832,704,730,832,0.2927,-1.21401495940765,609.959396092322,0.958346435197637,1.46624854829885,9
"67","ESP","APP",10,"ESP_APP_10_B2",789,9,0.294508037522181,980,730,841,980,0.2927,-1.21401495940765,609.959396092322,0.958346435197637,1.46624854829885,9
"68","ESP","APP",10,"ESP_APP_10_B3",588,12,0.229219239708467,908,722,818,908,0.2927,-1.21401495940765,609.959396092322,0.958346435197637,1.46624854829885,9
"69","ESP","APP",13,"ESP_APP_13_B1",343,0,0,660,660,570,530,0.7331,0.820741352250941,3938.47457318061,1.49596998086824,1.09147648055199,19
"70","ESP","APP",13,"ESP_APP_13_B2",498,0,0,737,737,620,597,0.7331,0.820741352250941,3938.47457318061,1.49596998086824,1.09147648055199,19
"71","ESP","APP",13,"ESP_APP_13_B3",91,0,0,690,690,560,NA,0.7331,0.820741352250941,3938.47457318061,1.49596998086824,1.09147648055199,19
"72","ESP","APP",14,"ESP_APP_14_B1",423,1,0,671,671,594,616,0.792,1.09287383807449,1874.88009681576,1.28201202945194,1.15203475828438,21
"73","ESP","APP",14,"ESP_APP_14_B2",351,0,0,709,709,649,579,0.792,1.09287383807449,1874.88009681576,1.28201202945194,1.15203475828438,21
"74","ESP","APP",14,"ESP_APP_14_B3",495,0,0,718,718,666,637,0.792,1.09287383807449,1874.88009681576,1.28201202945194,1.15203475828438,21
"75","ESP","APP",15,"ESP_APP_15_B1",524,12,0,714,714,650,706,0.7086,0.707545326738599,1267.63575212845,1.16919414530549,1.61699921995903,11
"76","ESP","APP",15,"ESP_APP_15_B2",444,6,0,704,704,650,670,0.7086,0.707545326738599,1267.63575212845,1.16919414530549,1.61699921995903,11
"77","ESP","APP",15,"ESP_APP_15_B3",579,4,0,727,727,640,722,0.7086,0.707545326738599,1267.63575212845,1.16919414530549,1.61699921995903,11
"78","ESP","APP",16,"ESP_APP_16_B1",455,4,0,703,703,550,NA,0.6882,0.613292309577301,577.460501528809,0.942565786528948,1.06689348758067,7
"79","ESP","APP",16,"ESP_APP_16_B2",476,6,0,658,658,640,564,0.6882,0.613292309577301,577.460501528809,0.942565786528948,1.06689348758067,7
"80","ESP","APP",16,"ESP_APP_16_B3",579,9,0,695,695,590,605,0.6882,0.613292309577301,577.460501528809,0.942565786528948,1.06689348758067,7
"81","EST","OSR",2,"EST_OSR_02_B1",1255,120,0.306863131303625,965,710,901,965,0.7311,0.811500860372382,20.5178363990246,-0.0181299551495934,1.34250738396415,8
"82","EST","OSR",2,"EST_OSR_02_B2",903,146,0.478175455995248,1155,716,847,1155,0.7311,0.811500860372382,20.5178363990246,-0.0181299551495934,1.34250738396415,8
"83","EST","OSR",2,"EST_OSR_02_B3",1105,47,0.456292744745741,1130,716,803,1130,0.7311,0.811500860372382,20.5178363990246,-0.0181299551495934,1.34250738396415,8
"84","EST","OSR",3,"EST_OSR_03_B1",746,166,0.342564052540335,955,678,955,814,0.5946,0.180837289660762,0.896767942157898,-0.891404960865462,1.20599826703993,3
"85","EST","OSR",3,"EST_OSR_03_B2",168,13,0.321657150836072,938,680,938,825,0.5946,0.180837289660762,0.896767942157898,-0.891404960865462,1.20599826703993,3
"86","EST","OSR",3,"EST_OSR_03_B3",794,61,0.193621112047888,801,660,767,801,0.5946,0.180837289660762,0.896767942157898,-0.891404960865462,1.20599826703993,3
"87","EST","OSR",5,"EST_OSR_05_B1",617,193,0.315044913598031,1025,748,882,1025,0.6346,0.365647127231933,3.93905712133464,-0.488047434802422,1.50455738500462,8
"88","EST","OSR",5,"EST_OSR_05_B2",412,109,0.137343561510877,826,720,788,826,0.6346,0.365647127231933,3.93905712133464,-0.488047434802422,1.50455738500462,8
"89","EST","OSR",5,"EST_OSR_05_B3",573,176,0.445356437135466,1074,688,768,1074,0.6346,0.365647127231933,3.93905712133464,-0.488047434802422,1.50455738500462,8
"90","EST","OSR",7,"EST_OSR_07_B1",755,54,0.559615787935423,1253,716,866,1253,0.4449,-0.510813527449344,0.247191226237618,-1.19542378027528,2.61762498521098,4
"91","EST","OSR",7,"EST_OSR_07_B2",1351,262,0.439143855794733,1238,798,932,1238,0.4449,-0.510813527449344,0.247191226237618,-1.19542378027528,2.61762498521098,4
"92","EST","OSR",7,"EST_OSR_07_B3",1060,46,0.386161109593196,1180,802,986,1180,0.4449,-0.510813527449344,0.247191226237618,-1.19542378027528,2.61762498521098,4
"93","EST","OSR",8,"EST_OSR_08_B1",928,364,0.469658265747224,1158,724,914,1158,0.4493,-0.490484445316515,11.8604981783389,-0.175105058448916,2.94623171562807,9
"94","EST","OSR",8,"EST_OSR_08_B2",707,128,0.301193324185535,919,680,737,919,0.4493,-0.490484445316515,11.8604981783389,-0.175105058448916,2.94623171562807,9
"95","EST","OSR",8,"EST_OSR_08_B3",1107,106,0.274552781009988,908,690,830,908,0.4493,-0.490484445316515,11.8604981783389,-0.175105058448916,2.94623171562807,9
"96","EST","APP",9,"EST_APP_09_B1",495,93,0.398303952185336,974,654,854,974,0.5266,-0.133339434210228,26.2892499560797,0.0530144528010079,1.75261666373865,5
"97","EST","APP",9,"EST_APP_09_B2",243,67,0.619381030320336,1254,675,843,1254,0.5266,-0.133339434210228,26.2892499560797,0.0530144528010079,1.75261666373865,5
"98","EST","APP",9,"EST_APP_09_B3",775,246,0.517040684169425,1345,802,879,1345,0.5266,-0.133339434210228,26.2892499560797,0.0530144528010079,1.75261666373865,5
"99","EST","APP",10,"EST_APP_10_B1",1329,131,0.367724780125317,1131,783,848,1131,0.7076,0.70292508079932,245.520105408587,0.696089469533523,1.0088900883169,5
"100","EST","APP",10,"EST_APP_10_B2",1180,193,0.187397709825815,948,786,882,948,0.7076,0.70292508079932,245.520105408587,0.696089469533523,1.0088900883169,5
"101","EST","APP",10,"EST_APP_10_B3",1485,31,0.225524819802854,946,755,794,946,0.7076,0.70292508079932,245.520105408587,0.696089469533523,1.0088900883169,5
"102","EST","APP",12,"EST_APP_12_B1",338,25,0.436640725576614,1238,800,875,1238,0.6153,0.276476380603843,0,-1.55423160911155,0,0
"103","EST","APP",12,"EST_APP_12_B2",634,136,0.313897914582674,1095,800,803,1095,0.6153,0.276476380603843,0,-1.55423160911155,0,0
"104","EST","APP",12,"EST_APP_12_B3",1432,114,0.289243353018733,1282,960,907,1282,0.6153,0.276476380603843,0,-1.55423160911155,0,0
"105","EST","APP",13,"EST_APP_13_B1",283,1,0.363319486657401,906,630,874,906,0.4289,-0.584737462477812,0.0748129675810474,-1.39322096180233,1,1
"106","EST","APP",13,"EST_APP_13_B2",601,36,0.68741650585096,1392,700,801,1392,0.4289,-0.584737462477812,0.0748129675810474,-1.39322096180233,1,1
"107","EST","APP",13,"EST_APP_13_B3",751,2,0.350919532368112,990,697,872,990,0.4289,-0.584737462477812,0.0748129675810474,-1.39322096180233,1,1
"108","EST","APP",15,"EST_APP_15_B1",687,150,0.464707941671025,1130,710,770,1130,0.3896,-0.766313127891487,1.30579791083217,-0.792286477392122,1.16361102720822,4
"109","EST","APP",15,"EST_APP_15_B2",792,10,0.183278952750282,836,696,716,836,0.3896,-0.766313127891487,1.30579791083217,-0.792286477392122,1.16361102720822,4
"110","EST","APP",15,"EST_APP_15_B3",707,195,0.454846356024089,1100,698,786,1100,0.3896,-0.766313127891487,1.30579791083217,-0.792286477392122,1.16361102720822,4
"111","EST","APP",16,"EST_APP_16_B1",923,148,0.529775372545653,1172,690,790,1172,0.4198,-0.626781700525254,1.59740398880938,-0.737949552646506,1.15863384924752,3
"112","EST","APP",16,"EST_APP_16_B2",327,40,0.0875110022810622,728,667,720,728,0.4198,-0.626781700525254,1.59740398880938,-0.737949552646506,1.15863384924752,3
"113","EST","APP",16,"EST_APP_16_B3",708,171,0.407401217135031,1034,688,713,1034,0.4198,-0.626781700525254,1.59740398880938,-0.737949552646506,1.15863384924752,3
"114","GBR","OSR",1,"GBR_OSR_01_B1",592,0,0.50608467347046,982,592,982,626,0.4932,-0.287655648582155,1.3652485825794,-0.780346488781541,2.05689434027381,4
"115","GBR","OSR",1,"GBR_OSR_01_B2",559,3,0.397193762357487,903,607,903,618,0.4932,-0.287655648582155,1.3652485825794,-0.780346488781541,2.05689434027381,4
"116","GBR","OSR",1,"GBR_OSR_01_B3",257,9,0.411337115585387,854,566,854,632,0.4932,-0.287655648582155,1.3652485825794,-0.780346488781541,2.05689434027381,4
"117","GBR","OSR",2,"GBR_OSR_02_B1",524,0,0.360513720245898,783,546,783,541,0.466,-0.413326338130551,1.49881629730292,-0.755198448893951,2.009735797933,7
"118","GBR","OSR",2,"GBR_OSR_02_B2",416,14,0.204730663562385,713,581,713,532,0.466,-0.413326338130551,1.49881629730292,-0.755198448893951,2.009735797933,7
"119","GBR","OSR",2,"GBR_OSR_02_B3",753,6,0.568610621887782,1033,585,1033,692,0.466,-0.413326338130551,1.49881629730292,-0.755198448893951,2.009735797933,7
"120","GBR","OSR",3,"GBR_OSR_03_B1",506,0,0.447777997796489,881,563,881,485,0.7537,0.915918418600094,0.837793811996868,-0.908985768392713,2.46409944704961,6
"121","GBR","OSR",3,"GBR_OSR_03_B2",391,0,0.265297991068243,751,576,751,534,0.7537,0.915918418600094,0.837793811996868,-0.908985768392713,2.46409944704961,6
"122","GBR","OSR",3,"GBR_OSR_03_B3",531,7,0.444408082056772,864,554,864,607,0.7537,0.915918418600094,0.837793811996868,-0.908985768392713,2.46409944704961,6
"123","GBR","OSR",4,"GBR_OSR_04_B1",360,0,0.218749425602747,738,593,738,559,0.7011,0.672893482194004,84.28451560023,0.388104133041639,1.01272092387873,5
"124","GBR","OSR",4,"GBR_OSR_04_B2",460,0,0.198523531370235,672,551,672,517,0.7011,0.672893482194004,84.28451560023,0.388104133041639,1.01272092387873,5
"125","GBR","OSR",4,"GBR_OSR_04_B3",313,0,0.0842603436177398,594,546,594,537,0.7011,0.672893482194004,84.28451560023,0.388104133041639,1.01272092387873,5
"126","GBR","OSR",5,"GBR_OSR_05_B1",712,4,0.444460874685309,889,570,889,864,0.6588,0.477457078962491,6.6315228542466,-0.340803376505172,1.47367174538813,8
"127","GBR","OSR",5,"GBR_OSR_05_B2",657,4,0.419751065355641,846,556,829,846,0.6588,0.477457078962491,6.6315228542466,-0.340803376505172,1.47367174538813,8
"128","GBR","OSR",5,"GBR_OSR_05_B3",335,4,0.439584928910544,790,509,763,790,0.6588,0.477457078962491,6.6315228542466,-0.340803376505172,1.47367174538813,8
"129","GBR","OSR",6,"GBR_OSR_06_B1",653,3,0.532880273715251,978,574,978,750,0.7986,1.12336746127373,2.79854403032024,-0.583695291565425,1.91353437970615,4
"130","GBR","OSR",6,"GBR_OSR_06_B2",429,3,0.270905437758076,729,556,729,544,0.7986,1.12336746127373,2.79854403032024,-0.583695291565425,1.91353437970615,4
"131","GBR","OSR",6,"GBR_OSR_06_B3",635,22,0.592605951338068,1040,575,1040,746,0.7986,1.12336746127373,2.79854403032024,-0.583695291565425,1.91353437970615,4
"132","GBR","OSR",7,"GBR_OSR_07_B1",644,15,0.441452740874124,877,564,877,613,0.3823,-0.800040923248226,0.467193471783284,-1.05393508251388,1.33483849080938,5
"133","GBR","OSR",7,"GBR_OSR_07_B2",523,7,0.233093882167378,808,640,808,598,0.3823,-0.800040923248226,0.467193471783284,-1.05393508251388,1.33483849080938,5
"134","GBR","OSR",7,"GBR_OSR_07_B3",495,2,0.408379712328245,859,571,859,590,0.3823,-0.800040923248226,0.467193471783284,-1.05393508251388,1.33483849080938,5
"135","GBR","OSR",8,"GBR_OSR_08_B1",668,20,0.406553839843361,919,612,919,738,0.4345,-0.558864085217848,1.33477577435415,-0.786404807344503,2.81091942628768,8
"136","GBR","OSR",8,"GBR_OSR_08_B2",897,7,0.737905081201439,1188,568,1188,797,0.4345,-0.558864085217848,1.33477577435415,-0.786404807344503,2.81091942628768,8
"137","GBR","OSR",8,"GBR_OSR_08_B3",734,11,0.779372084838962,1271,583,1271,1130,0.4345,-0.558864085217848,1.33477577435415,-0.786404807344503,2.81091942628768,8
"138","GBR","APP",9,"GBR_APP_09_B1",219,0,0,555,555,500,456,0.2584,-1.37248939512493,42906.4443177332,2.18441138954613,1.00005020217486,10
"139","GBR","APP",9,"GBR_APP_09_B2",229,10,0.0806040324146294,594,548,594,525,0.2584,-1.37248939512493,42906.4443177332,2.18441138954613,1.00005020217486,10
"140","GBR","APP",9,"GBR_APP_09_B3",164,8,0,550,550,515,460,0.2584,-1.37248939512493,42906.4443177332,2.18441138954613,1.00005020217486,10
"141","GBR","APP",11,"GBR_APP_11_B1",523,0,0.376446981308173,934,641,934,733,0.5352,-0.0936053191324259,89.7069253399924,0.406056889791629,1.64579960411346,17
"142","GBR","APP",11,"GBR_APP_11_B2",769,0,0.35719205159483,829,580,665,829,0.5352,-0.0936053191324259,89.7069253399924,0.406056889791629,1.64579960411346,17
"143","GBR","APP",11,"GBR_APP_11_B3",454,0,0.35171385258983,833,586,833,574,0.5352,-0.0936053191324259,89.7069253399924,0.406056889791629,1.64579960411346,17
"144","GBR","APP",12,"GBR_APP_12_B1",349,0,0.0696088246939835,580,541,580,529,0.471,-0.390225108434155,13.6271576048186,-0.135391409870939,3.38142868605921,16
"145","GBR","APP",12,"GBR_APP_12_B2",240,0,0.0392207131532813,546,525,546,460,0.471,-0.390225108434155,13.6271576048186,-0.135391409870939,3.38142868605921,16
"146","GBR","APP",12,"GBR_APP_12_B3",296,2,0.172450436998692,625,526,625,546,0.471,-0.390225108434155,13.6271576048186,-0.135391409870939,3.38142868605921,16
"147","GBR","APP",13,"GBR_APP_13_B1",285,0,0.0634603539172258,618,580,618,531,0.3836,-0.794034603527163,513.293721141864,0.908616506470986,1.56992762515097,16
"148","GBR","APP",13,"GBR_APP_13_B2",332,0,0,560,560,558,506,0.3836,-0.794034603527163,513.293721141864,0.908616506470986,1.56992762515097,16
"149","GBR","APP",13,"GBR_APP_13_B3",259,0,0.0295224392663218,550,534,550,502,0.3836,-0.794034603527163,513.293721141864,0.908616506470986,1.56992762515097,16
"150","GBR","APP",15,"GBR_APP_15_B1",404,0,0.193740214019166,687,566,687,520,0.2583,-1.37295141971886,3698.69247391136,1.47786320443093,1.1032428794076,20
"151","GBR","APP",15,"GBR_APP_15_B2",314,0,0.0598770380789421,585,551,585,499,0.2583,-1.37295141971886,3698.69247391136,1.47786320443093,1.1032428794076,20
"152","GBR","APP",15,"GBR_APP_15_B3",437,0,0,613,613,605,533,0.2583,-1.37295141971886,3698.69247391136,1.47786320443093,1.1032428794076,20
"153","GER","OSR",1,"GER_OSR_01_B1",1164,17,0.847281200523314,1400.56,600.25,896,1400.56,0.5719,0.0759577068391229,2.84376145072106,-0.579233025298516,1.56518399846549,6
"154","GER","OSR",1,"GER_OSR_01_B2",898,50,0.725962713518301,1166.87,564.6,910,1166.87,0.5719,0.0759577068391229,2.84376145072106,-0.579233025298516,1.56518399846549,6
"155","GER","OSR",1,"GER_OSR_01_B3",1672,5,1.05222647715094,1571.66,548.76,1318,1571.66,0.5719,0.0759577068391229,2.84376145072106,-0.579233025298516,1.56518399846549,6
"156","GER","OSR",2,"GER_OSR_02_B1",770,6,0.48413814018064,912,562,912,797,0.5898,0.158660109152222,1.51983697893678,-0.75143311007203,2.50213736029628,6
"157","GER","OSR",2,"GER_OSR_02_B2",884,124,0.578481643690607,1014.5,568.88,772,1014.5,0.5898,0.158660109152222,1.51983697893678,-0.75143311007203,2.50213736029628,6
"158","GER","OSR",2,"GER_OSR_02_B3",1005,290,0.82748483311258,1382.6,604.4,972,1382.6,0.5898,0.158660109152222,1.51983697893678,-0.75143311007203,2.50213736029628,6
"159","GER","OSR",3,"GER_OSR_03_B1",1333,18,0.772552028929836,1285.14,593.52,742,1285.14,0.9594,1.86630300830984,4.65093879999794,-0.441252736231,1.72984508501286,15
"160","GER","OSR",3,"GER_OSR_03_B2",599,11,0.549769983553679,1042,601.32,1042,747.3,0.9594,1.86630300830984,4.65093879999794,-0.441252736231,1.72984508501286,15
"161","GER","OSR",3,"GER_OSR_03_B3",1204,39,0.96563660597731,1458,555.12,1002,1458,0.9594,1.86630300830984,4.65093879999794,-0.441252736231,1.72984508501286,15
"162","GER","OSR",4,"GER_OSR_04_B1",602,8,0.483781507481885,1036,638.64,1036,634,0.8513,1.36685442227375,72.5821812169084,0.345069389343258,1.05191566981027,12
"163","GER","OSR",4,"GER_OSR_04_B2",808,26,0.276633438696271,913.9,693.04,838,913.9,0.8513,1.36685442227375,72.5821812169084,0.345069389343258,1.05191566981027,12
"164","GER","OSR",4,"GER_OSR_04_B3",548,90,0.38229804882663,960,655,960,846.36,0.8513,1.36685442227375,72.5821812169084,0.345069389343258,1.05191566981027,12
"165","GER","OSR",5,"GER_OSR_05_B1",946,195,0.675357638996447,1248,635.2,1060,1248,0.9665,1.89910675447872,0.708403026792322,-0.951784626613135,1.63893242639241,5
"166","GER","OSR",5,"GER_OSR_05_B2",1151,62,0.504792249389148,1010.75,610.12,886,1010.75,0.9665,1.89910675447872,0.708403026792322,-0.951784626613135,1.63893242639241,5
"167","GER","OSR",5,"GER_OSR_05_B3",619,22,0.50547515621316,932,562.2,932,780.4,0.9665,1.89910675447872,0.708403026792322,-0.951784626613135,1.63893242639241,5
"168","GER","OSR",6,"GER_OSR_06_B1",980,264,1.04995092386252,1641.64,574.5,868,1641.64,0.8504,1.3626962009284,1.24506231125072,-0.805017716410436,2.3479084533284,8
"169","GER","OSR",6,"GER_OSR_06_B2",1334,188,1.03149563127082,1835.2,654.2,1218,1835.2,0.8504,1.3626962009284,1.24506231125072,-0.805017716410436,2.3479084533284,8
"170","GER","OSR",6,"GER_OSR_06_B3",843,92,0.421696509584326,968.3,635.14,914,968.3,0.8504,1.3626962009284,1.24506231125072,-0.805017716410436,2.3479084533284,8
"171","GER","OSR",7,"GER_OSR_07_B1",1207,220,0.879575352326395,1478.7,613.6,1072,1478.7,0.4815,-0.341712526071723,0.577893956862696,-1.00253979944443,1.84434241551924,3
"172","GER","OSR",7,"GER_OSR_07_B3",859,110,0.646585029501796,1035.6,542.48,846,1035.6,0.4815,-0.341712526071723,0.577893956862696,-1.00253979944443,1.84434241551924,3
"173","GER","OSR",8,"GER_OSR_08_B1",683,70,0.405883857890865,979.31,652.6,920,979.31,0.599,0.201166371793591,17.3671140032659,-0.0659352237957903,1.08544462520412,6
